character_x,character_y,enemy_x,enemy_y,enemy_action,distance
705.344,400.027,752.286,538.779,Moving,146.478
705.354,400.027,752.279,538.76,Moving,146.453
705.373,400.027,752.265,538.719,Moving,146.404
705.396,400.028,752.249,538.673,Moving,146.348
705.427,400.028,752.228,538.61,Moving,146.272
705.44,400.028,752.219,538.583,Moving,146.239
705.448,400.028,752.214,538.568,Moving,146.221
705.458,400.028,752.207,538.547,Moving,146.194
705.471,400.028,752.198,538.522,Moving,146.164
705.478,400.028,752.193,538.506,Moving,146.145
705.487,400.028,752.187,538.489,Moving,146.125
705.494,400.028,752.182,538.475,Moving,146.106
705.503,400.029,752.176,538.457,Moving,146.086
705.509,400.029,752.172,538.444,Moving,146.07
705.521,400.029,752.164,538.421,Moving,146.042
705.527,400.029,752.16,538.408,Moving,146.026
705.539,400.029,752.152,538.385,Moving,145.997
705.546,400.029,752.147,538.371,Moving,145.98
705.557,400.029,752.139,538.348,Moving,145.952
705.564,400.029,752.135,538.334,Moving,145.935
705.577,400.029,752.126,538.308,Moving,145.904
705.584,400.029,752.121,538.294,Moving,145.886
705.597,400.029,752.113,538.269,Moving,145.856
705.604,400.029,752.108,538.254,Moving,145.838
705.617,400.029,752.099,538.229,Moving,145.807
705.624,400.029,752.094,538.215,Moving,145.79
705.633,400.03,752.088,538.196,Moving,145.767
705.64,400.03,752.083,538.183,Moving,145.751
705.654,400.03,752.074,538.155,Moving,145.717
705.661,400.03,752.069,538.141,Moving,145.7
705.672,400.03,752.062,538.119,Moving,145.672
705.68,400.03,752.057,538.104,Moving,145.654
705.69,400.03,752.05,538.084,Moving,145.63
705.699,400.03,752.044,538.066,Moving,145.608
705.71,400.03,752.036,538.043,Moving,145.58
705.719,400.03,752.03,538.025,Moving,145.559
705.732,400.03,752.021,537.999,Moving,145.527
705.739,400.03,752.017,537.986,Moving,145.51
705.755,400.031,752.006,537.954,Moving,145.472
705.779,400.031,751.99,537.907,Moving,145.415
705.797,400.031,751.979,537.872,Moving,145.372
705.806,400.031,751.973,537.854,Moving,145.35
705.815,400.031,751.966,537.836,Moving,145.328
705.825,400.031,751.96,537.816,Moving,145.303
705.834,400.031,751.954,537.799,Moving,145.283
705.842,400.031,751.949,537.785,Moving,145.265
705.849,400.031,751.944,537.77,Moving,145.247
705.857,400.031,751.939,537.755,Moving,145.229
705.867,400.032,751.933,537.735,Moving,145.205
705.875,400.032,751.927,537.718,Moving,145.184
705.886,400.032,751.92,537.697,Moving,145.158
705.895,400.032,751.914,537.681,Moving,145.139
705.905,400.032,751.908,537.661,Moving,145.114
705.913,400.032,751.902,537.646,Moving,145.095
705.924,400.032,751.895,537.623,Moving,145.068
705.932,400.032,751.89,537.609,Moving,145.05
705.945,400.032,751.882,537.583,Moving,145.019
705.952,400.032,751.877,537.57,Moving,145.003
705.982,400.033,751.857,537.511,Moving,144.93
706.002,400.033,751.844,537.473,Moving,144.884
706.01,400.033,751.839,537.458,Moving,144.866
706.019,400.033,751.834,537.44,Moving,144.844
706.026,400.033,751.829,537.426,Moving,144.826
706.037,400.033,751.822,537.405,Moving,144.801
706.045,400.033,751.817,537.39,Moving,144.782
706.056,400.033,751.809,537.368,Moving,144.756
706.064,400.033,751.804,537.354,Moving,144.738
706.077,400.033,751.796,537.329,Moving,144.708
706.085,400.033,751.791,537.314,Moving,144.689
706.097,400.034,751.783,537.29,Moving,144.66
706.105,400.034,751.778,537.276,Moving,144.643
706.116,400.034,751.771,537.254,Moving,144.616
706.124,400.034,751.766,537.239,Moving,144.598
706.135,400.034,751.759,537.217,Moving,144.571
706.144,400.034,751.753,537.201,Moving,144.551
706.158,400.034,751.744,537.174,Moving,144.518
706.166,400.034,751.739,537.158,Moving,144.499
706.196,400.034,751.72,537.101,Moving,144.429
706.207,400.034,751.713,537.081,Moving,144.404
706.218,400.035,751.706,537.059,Moving,144.377
706.225,400.035,751.701,537.045,Moving,144.361
706.237,400.035,751.694,537.023,Moving,144.333
706.245,400.035,751.689,537.009,Moving,144.316
706.257,400.035,751.682,536.986,Moving,144.289
706.263,400.035,751.677,536.973,Moving,144.272
706.275,400.035,751.67,536.951,Moving,144.245
706.283,400.035,751.665,536.937,Moving,144.228
706.296,400.035,751.657,536.913,Moving,144.198
706.303,400.035,751.653,536.899,Moving,144.182
706.312,400.035,751.647,536.882,Moving,144.161
706.318,400.035,751.643,536.87,Moving,144.145
706.331,400.035,751.635,536.845,Moving,144.116
706.338,400.036,751.63,536.832,Moving,144.1
706.348,400.036,751.625,536.815,Moving,144.078
706.355,400.036,751.62,536.801,Moving,144.061
706.364,400.036,751.615,536.785,Moving,144.041
706.37,400.036,751.61,536.772,Moving,144.026
706.377,400.036,751.606,536.759,Moving,144.01
706.389,400.036,751.599,536.737,Moving,143.983
706.396,400.036,751.594,536.723,Moving,143.966
706.408,400.036,751.587,536.701,Moving,143.939
706.418,400.036,751.581,536.683,Moving,143.917
706.427,400.036,751.575,536.666,Moving,143.896
706.437,400.036,751.569,536.648,Moving,143.874
706.446,400.036,751.563,536.631,Moving,143.853
706.455,400.037,751.558,536.613,Moving,143.831
706.464,400.037,751.552,536.597,Moving,143.811
706.474,400.037,751.546,536.579,Moving,143.789
706.482,400.037,751.541,536.563,Moving,143.769
706.492,400.037,751.535,536.545,Moving,143.748
706.501,400.037,751.529,536.527,Moving,143.726
706.511,400.037,751.523,536.51,Moving,143.704
706.52,400.037,751.518,536.493,Moving,143.684
706.535,400.037,751.508,536.465,Moving,143.65
706.543,400.037,751.503,536.45,Moving,143.63
706.555,400.038,751.496,536.429,Moving,143.605
706.569,400.038,751.487,536.402,Moving,143.572
706.581,400.038,751.48,536.379,Moving,143.544
706.591,400.038,751.474,536.362,Moving,143.523
706.6,400.038,751.468,536.344,Moving,143.501
706.61,400.038,751.462,536.326,Moving,143.479
706.62,400.038,751.456,536.307,Moving,143.455
706.639,400.038,751.445,536.273,Moving,143.414
706.647,400.038,751.44,536.258,Moving,143.395
706.657,400.038,751.434,536.24,Moving,143.373
706.665,400.039,751.429,536.225,Moving,143.355
706.673,400.039,751.424,536.211,Moving,143.337
706.681,400.039,751.419,536.196,Moving,143.32
706.689,400.039,751.415,536.182,Moving,143.302
706.696,400.039,751.41,536.168,Moving,143.285
706.705,400.039,751.405,536.152,Moving,143.264
706.75,400.039,751.377,536.069,Moving,143.163
706.764,400.039,751.369,536.044,Moving,143.132
706.782,400.04,751.358,536.012,Moving,143.093
706.789,400.04,751.354,535.998,Moving,143.076
706.803,400.04,751.346,535.974,Moving,143.046
706.811,400.04,751.341,535.958,Moving,143.026
706.823,400.04,751.333,535.936,Moving,142.999
706.832,400.04,751.329,535.921,Moving,142.981
706.845,400.04,751.321,535.897,Moving,142.952
706.853,400.04,751.316,535.883,Moving,142.934
706.865,400.04,751.309,535.86,Moving,142.907
706.873,400.04,751.304,535.846,Moving,142.889
706.885,400.041,751.297,535.824,Moving,142.862
706.893,400.041,751.292,535.81,Moving,142.845
706.905,400.041,751.285,535.788,Moving,142.818
706.913,400.041,751.28,535.773,Moving,142.799
706.924,400.041,751.274,535.754,Moving,142.775
706.932,400.041,751.269,535.74,Moving,142.758
706.946,400.041,751.261,535.715,Moving,142.727
706.957,400.041,751.254,535.695,Moving,142.704
706.964,400.041,751.25,535.681,Moving,142.687
706.974,400.041,751.244,535.664,Moving,142.665
706.987,400.041,751.237,535.641,Moving,142.637
706.996,400.042,751.231,535.624,Moving,142.616
707.013,400.042,751.221,535.594,Moving,142.579
707.038,400.042,751.206,535.549,Moving,142.523
707.046,400.042,751.202,535.535,Moving,142.506
707.054,400.042,751.197,535.521,Moving,142.489
707.062,400.042,751.193,535.507,Moving,142.472
707.07,400.042,751.188,535.492,Moving,142.454
707.077,400.042,751.183,535.479,Moving,142.438
707.085,400.042,751.179,535.465,Moving,142.42
707.093,400.042,751.174,535.452,Moving,142.404
707.1,400.042,751.17,535.438,Moving,142.387
707.108,400.042,751.165,535.425,Moving,142.371
707.116,400.043,751.161,535.411,Moving,142.354
707.124,400.043,751.156,535.396,Moving,142.335
707.132,400.043,751.151,535.381,Moving,142.317
707.14,400.043,751.147,535.368,Moving,142.301
707.153,400.043,751.139,535.345,Moving,142.272
707.162,400.043,751.134,535.329,Moving,142.253
707.169,400.043,751.13,535.316,Moving,142.236
707.178,400.043,751.125,535.3,Moving,142.218
707.186,400.043,751.12,535.286,Moving,142.199
707.195,400.043,751.115,535.271,Moving,142.182
707.203,400.043,751.111,535.257,Moving,142.164
707.211,400.043,751.106,535.241,Moving,142.145
707.224,400.044,751.098,535.218,Moving,142.117
707.233,400.044,751.093,535.203,Moving,142.098
707.242,400.044,751.088,535.188,Moving,142.079
707.25,400.044,751.083,535.173,Moving,142.061
707.258,400.044,751.079,535.159,Moving,142.043
707.266,400.044,751.074,535.144,Moving,142.025
707.275,400.044,751.069,535.13,Moving,142.007
707.283,400.044,751.064,535.115,Moving,141.989
707.292,400.044,751.059,535.099,Moving,141.97
707.3,400.044,751.055,535.085,Moving,141.952
707.308,400.044,751.05,535.071,Moving,141.934
707.316,400.045,751.045,535.057,Moving,141.917
707.329,400.045,751.038,535.034,Moving,141.89
707.338,400.045,751.033,535.019,Moving,141.871
707.348,400.045,751.027,535.001,Moving,141.849
707.356,400.045,751.023,534.987,Moving,141.831
707.364,400.045,751.018,534.973,Moving,141.814
707.376,400.045,751.011,534.952,Moving,141.788
707.384,400.045,751.007,534.938,Moving,141.771
707.397,400.045,750.999,534.915,Moving,141.743
707.405,400.045,750.995,534.901,Moving,141.725
707.418,400.046,750.987,534.878,Moving,141.697
707.428,400.046,750.982,534.862,Moving,141.677
707.438,400.046,750.976,534.844,Moving,141.655
707.446,400.046,750.972,534.83,Moving,141.637
707.462,400.046,750.963,534.803,Moving,141.604
707.476,400.046,750.955,534.778,Moving,141.573
707.485,400.046,750.95,534.762,Moving,141.554
707.502,400.046,750.94,534.733,Moving,141.518
707.51,400.046,750.935,534.719,Moving,141.5
707.548,400.047,750.914,534.653,Moving,141.42
707.561,400.047,750.907,534.631,Moving,141.392
707.576,400.047,750.899,534.605,Moving,141.36
707.584,400.047,750.894,534.591,Moving,141.342
707.596,400.047,750.887,534.57,Moving,141.317
707.606,400.047,750.882,534.554,Moving,141.297
707.624,400.048,750.872,534.523,Moving,141.258
707.633,400.048,750.867,534.506,Moving,141.238
707.644,400.048,750.861,534.487,Moving,141.215
707.652,400.048,750.857,534.475,Moving,141.199
707.662,400.048,750.851,534.457,Moving,141.177
707.669,400.048,750.847,534.445,Moving,141.163
707.681,400.048,750.84,534.425,Moving,141.138
707.691,400.048,750.835,534.408,Moving,141.117
707.702,400.048,750.829,534.388,Moving,141.092
707.71,400.048,750.824,534.375,Moving,141.076
707.723,400.049,750.817,534.353,Moving,141.049
707.731,400.049,750.813,534.339,Moving,141.032
707.745,400.049,750.805,534.314,Moving,141.001
707.754,400.049,750.8,534.299,Moving,140.983
707.769,400.049,750.792,534.273,Moving,140.95
707.778,400.049,750.787,534.258,Moving,140.932
707.789,400.049,750.781,534.24,Moving,140.909
707.799,400.049,750.775,534.223,Moving,140.889
707.81,400.049,750.769,534.205,Moving,140.866
707.819,400.05,750.764,534.189,Moving,140.846
707.836,400.05,750.755,534.16,Moving,140.81
707.845,400.05,750.75,534.145,Moving,140.792
707.853,400.05,750.746,534.131,Moving,140.774
707.863,400.05,750.74,534.114,Moving,140.754
707.871,400.05,750.736,534.101,Moving,140.737
707.884,400.05,750.729,534.079,Moving,140.71
707.894,400.05,750.723,534.061,Moving,140.688
707.91,400.051,750.714,534.034,Moving,140.655
707.924,400.051,750.707,534.011,Moving,140.626
707.936,400.051,750.701,533.992,Moving,140.602
707.954,400.051,750.691,533.961,Moving,140.565
707.974,400.051,750.68,533.928,Moving,140.523
707.987,400.051,750.673,533.904,Moving,140.494
707.996,400.051,750.668,533.889,Moving,140.475
708.007,400.052,750.662,533.871,Moving,140.453
708.017,400.052,750.657,533.854,Moving,140.433
708.028,400.052,750.651,533.836,Moving,140.41
708.038,400.052,750.646,533.82,Moving,140.39
708.052,400.052,750.638,533.797,Moving,140.361
708.06,400.052,750.633,533.782,Moving,140.343
708.078,400.052,750.624,533.752,Moving,140.306
708.087,400.052,750.619,533.737,Moving,140.287
708.102,400.053,750.611,533.713,Moving,140.258
708.11,400.053,750.607,533.698,Moving,140.24
708.125,400.053,750.599,533.674,Moving,140.21
708.135,400.053,750.593,533.657,Moving,140.188
708.149,400.053,750.586,533.633,Moving,140.159
708.158,400.053,750.581,533.619,Moving,140.141
708.171,400.053,750.574,533.596,Moving,140.114
708.18,400.053,750.569,533.582,Moving,140.096
708.194,400.053,750.562,533.56,Moving,140.068
708.203,400.054,750.557,533.544,Moving,140.049
708.217,400.054,750.55,533.521,Moving,140.02
708.227,400.054,750.545,533.505,Moving,140
708.24,400.054,750.538,533.483,Moving,139.973
708.249,400.054,750.533,533.467,Moving,139.954
708.266,400.054,750.524,533.439,Moving,139.919
708.276,400.054,750.519,533.423,Moving,139.899
708.286,400.054,750.514,533.407,Moving,139.879
708.294,400.055,750.509,533.393,Moving,139.862
708.302,400.055,750.505,533.38,Moving,139.845
708.31,400.055,750.5,533.366,Moving,139.828
708.318,400.055,750.496,533.353,Moving,139.812
708.327,400.055,750.492,533.339,Moving,139.795
708.335,400.055,750.487,533.325,Moving,139.777
708.343,400.055,750.483,533.312,Moving,139.761
708.352,400.055,750.479,533.298,Moving,139.744
708.359,400.055,750.475,533.286,Moving,139.729
708.369,400.055,750.47,533.27,Moving,139.709
708.378,400.055,750.465,533.255,Moving,139.69
708.385,400.056,750.461,533.242,Moving,139.675
708.397,400.056,750.455,533.223,Moving,139.651
708.412,400.056,750.447,533.199,Moving,139.621
708.449,400.056,750.428,533.138,Moving,139.546
708.486,400.057,750.409,533.078,Moving,139.471
708.495,400.057,750.404,533.062,Moving,139.452
708.513,400.057,750.395,533.034,Moving,139.417
708.522,400.057,750.39,533.018,Moving,139.398
708.533,400.057,750.384,533.001,Moving,139.376
708.543,400.057,750.379,532.985,Moving,139.356
708.558,400.057,750.371,532.96,Moving,139.325
708.568,400.057,750.366,532.944,Moving,139.305
708.596,400.058,750.352,532.898,Moving,139.248
708.606,400.058,750.347,532.883,Moving,139.23
708.618,400.058,750.341,532.863,Moving,139.205
708.628,400.058,750.336,532.847,Moving,139.186
708.637,400.058,750.331,532.833,Moving,139.167
708.645,400.058,750.327,532.819,Moving,139.15
708.66,400.058,750.319,532.795,Moving,139.121
708.67,400.058,750.314,532.779,Moving,139.101
708.679,400.059,750.309,532.764,Moving,139.082
708.691,400.059,750.303,532.744,Moving,139.057
708.702,400.059,750.298,532.727,Moving,139.037
708.714,400.059,750.292,532.708,Moving,139.013
708.723,400.059,750.287,532.692,Moving,138.993
708.736,400.059,750.28,532.672,Moving,138.968
708.746,400.059,750.276,532.657,Moving,138.949
708.759,400.059,750.269,532.635,Moving,138.922
708.768,400.059,750.264,532.62,Moving,138.903
708.784,400.06,750.256,532.595,Moving,138.872
708.794,400.06,750.251,532.58,Moving,138.853
708.809,400.06,750.243,532.555,Moving,138.823
708.819,400.06,750.238,532.539,Moving,138.803
708.832,400.06,750.232,532.517,Moving,138.776
708.842,400.06,750.227,532.502,Moving,138.757
708.851,400.06,750.222,532.487,Moving,138.739
708.86,400.06,750.218,532.473,Moving,138.721
708.871,400.061,750.212,532.455,Moving,138.699
708.881,400.061,750.207,532.439,Moving,138.679
708.893,400.061,750.201,532.42,Moving,138.655
708.914,400.061,750.191,532.388,Moving,138.615
708.944,400.061,750.176,532.34,Moving,138.556
708.958,400.061,750.169,532.317,Moving,138.527
708.967,400.062,750.164,532.303,Moving,138.51
708.978,400.062,750.159,532.285,Moving,138.488
708.989,400.062,750.153,532.268,Moving,138.467
708.999,400.062,750.148,532.251,Moving,138.446
709.009,400.062,750.143,532.235,Moving,138.426
709.022,400.062,750.137,532.216,Moving,138.402
709.032,400.062,750.132,532.2,Moving,138.382
709.044,400.062,750.126,532.18,Moving,138.358
709.054,400.062,750.121,532.165,Moving,138.338
709.073,400.063,750.111,532.134,Moving,138.3
709.084,400.063,750.106,532.116,Moving,138.278
709.097,400.063,750.1,532.096,Moving,138.254
709.106,400.063,750.095,532.082,Moving,138.235
709.119,400.063,750.089,532.062,Moving,138.211
709.128,400.063,750.084,532.047,Moving,138.192
709.142,400.063,750.077,532.025,Moving,138.165
709.152,400.064,750.073,532.01,Moving,138.146
709.167,400.064,750.065,531.986,Moving,138.117
709.176,400.064,750.061,531.972,Moving,138.099
709.187,400.064,750.055,531.955,Moving,138.078
709.195,400.064,750.051,531.942,Moving,138.062
709.207,400.064,750.045,531.922,Moving,138.037
709.217,400.064,750.041,531.908,Moving,138.019
709.232,400.064,750.033,531.884,Moving,137.99
709.241,400.064,750.029,531.87,Moving,137.973
709.255,400.065,750.022,531.847,Moving,137.944
709.267,400.065,750.016,531.829,Moving,137.922
709.278,400.065,750.01,531.811,Moving,137.899
709.304,400.065,749.998,531.771,Moving,137.849
709.337,400.065,749.982,531.72,Moving,137.786
709.345,400.066,749.978,531.707,Moving,137.77
709.362,400.066,749.97,531.68,Moving,137.736
709.37,400.066,749.966,531.668,Moving,137.722
709.397,400.066,749.953,531.626,Moving,137.669
709.405,400.066,749.949,531.613,Moving,137.653
709.43,400.066,749.937,531.575,Moving,137.606
709.437,400.067,749.934,531.564,Moving,137.592
709.465,400.067,749.92,531.52,Moving,137.538
709.475,400.067,749.915,531.505,Moving,137.518
709.492,400.067,749.907,531.479,Moving,137.486
709.51,400.067,749.899,531.451,Moving,137.452
709.517,400.068,749.895,531.44,Moving,137.437
709.533,400.068,749.888,531.415,Moving,137.407
709.54,400.068,749.884,531.404,Moving,137.393
709.559,400.068,749.875,531.375,Moving,137.357
709.59,400.068,749.86,531.328,Moving,137.298
709.619,400.069,749.847,531.283,Moving,137.242
709.627,400.069,749.843,531.27,Moving,137.226
709.644,400.069,749.835,531.244,Moving,137.194
709.652,400.069,749.831,531.232,Moving,137.179
709.675,400.069,749.82,531.196,Moving,137.135
709.682,400.069,749.816,531.185,Moving,137.121
709.698,400.07,749.809,531.161,Moving,137.091
709.707,400.07,749.805,531.147,Moving,137.074
709.723,400.07,749.797,531.124,Moving,137.044
709.731,400.07,749.794,531.111,Moving,137.029
709.746,400.07,749.786,531.088,Moving,136.999
709.757,400.07,749.781,531.071,Moving,136.978
709.802,400.071,749.76,531.002,Moving,136.893
709.812,400.071,749.755,530.986,Moving,136.873
709.831,400.071,749.747,530.959,Moving,136.839
